"title","maxNodes","timesteps","sizeSpike","sizeSmall","sizeRegular","dataSpike","dataSmall","dataRegular","deep","shallow","hasHighVariance","hasLowVariance"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-monthly-mean-release-children.data",620,230,"true","false","false","true","false","false","false","true","false","true"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-count-release-90s.data",3400,21,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-upterm-m.data",22,46,"true","false","false","true","false","false","false","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-vim-plug-m.data",4,52,"false","true","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-SwipeRecyclerView-m.data",94,10,"false","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-monthly-count-release-children.data",620,230,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-std-genres-2krand.data",919,20,"true","false","false","true","false","false","true","false","false","true"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-uBlock-m.data",146,50,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-mean-release-2krand.data",1205,20,"true","false","false","true","false","false","false","true","false","true"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-mean-genres-4plusgenres.data",1682,20,"true","false","false","true","false","false","true","false","false","true"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-awesome-dotnet-core-m.data",2,18,"true","false","false","true","false","false","false","true","false","true"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-ReSwift-m.data",28,29,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-mean-release-documentaries.data",1236,20,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-OpenFace-m.data",4074,28,"false","false","false","false","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-react-redux-m.data",31,35,"true","false","false","true","false","false","false","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-flatpickr-m.data",128,37,"true","false","false","true","false","false","false","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-monthly-count-release-90s.data",2560,231,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-AndroidNote-m.data",3,17,"false","true","false","false","true","false","false","false","false","true"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-AndroidNetworking-m.data",169,25,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-cayley-m.data",264,47,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-apollo-m.data",797,29,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-swift-algorithm-club-m.data",8,32,"true","false","false","true","false","false","false","false","false","true"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-scrapy-m.data",370,126,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-awesome-kotlin-m.data",26,28,"true","false","false","true","false","false","false","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-express-m.data",164,96,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-monthly-mean-release-90s.data",2560,231,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-chalk-m.data",15,49,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-react-sortable-hoc-m.data",22,18,"true","false","false","true","false","false","false","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-std-release-action.data",1958,20,"true","false","false","true","false","false","false","true","false","true"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-free-programming-books-zh_CN-m.data",2,17,"true","false","false","true","false","false","false","true","false","true"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-monthly-std-genres-90s.data",2139,231,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-std-genres-action.data",1952,20,"true","false","false","true","false","false","true","false","false","true"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-std-release-4plusgenres.data",1432,20,"true","false","false","true","false","false","false","true","false","true"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-count-genres-90s.data",3400,21,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-mobx-m.data",36,41,"true","false","false","true","false","false","false","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-keras-m.data",178,41,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-count-genres-2krand.data",1204,20,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-apollo-server-m.data",7,30,"true","false","false","true","false","false","false","false","false","true"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-FlycoTabLayout-m.data",35,9,"true","false","false","false","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-python-machine-learning-book-m.data",40,28,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-mailinabox-m.data",71,57,"true","false","false","true","false","false","false","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-nvidia-docker-m.data",39,28,"true","false","false","true","false","false","false","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-count-genres-nogenre.data",9,5,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-UITableView-FDTemplateLayoutCell-m.data",18,11,"true","false","false","true","false","false","false","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-StatusBarUtil-m.data",48,15,"false","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-Leaflet-m.data",245,98,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-jupyterlab-m.data",170,33,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-std-genres-children.data",666,20,"true","false","false","true","false","false","true","false","false","true"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-Semantic-UI-m.data",545,63,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-vscode-m.data",393,55,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-count-release-documentaries.data",1236,20,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-mean-genres-90s.data",3400,21,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-monthly-std-genres-00stonow.data",3328,188,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-ItChat-m.data",31,21,"true","false","false","true","false","false","false","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-mean-genres-action.data",2408,20,"true","false","false","true","false","false","true","false","false","true"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-RxPermissions-m.data",14,24,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-slate-m.data",23,55,"true","false","false","true","false","false","false","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-bulma-m.data",467,30,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-monthly-mean-release-action.data",1773,230,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-mean-release-90s.data",3400,21,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-count-genres-children.data",741,20,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-angular-m.data",901,51,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-count-release-60sto80s.data",4051,21,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-ImagePicker-m.data",87,17,"false","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-std-genres-60sto80s.data",3295,21,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-count-genres-action.data",2408,20,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-monthly-mean-release-2krand.data",792,230,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-notes-python-m.data",7,14,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-PapaParse-m.data",13,50,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-count-release-action.data",2415,20,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-lottie-web-m.data",142,41,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-std-release-90s.data",2927,21,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-std-release-nogenre.data",2,5,"true","false","false","true","false","false","false","true","false","true"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-imgui-m.data",82,54,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-react-m.data",737,69,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-monthly-std-genres-2krand.data",459,230,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-postgrest-m.data",60,51,"true","false","false","true","false","false","false","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-syncthing-m.data",2292,47,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-enzyme-m.data",46,67,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-count-release-4plusgenres.data",1685,20,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-standard-m.data",11,42,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-gogs-m.data",1384,32,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-monthly-std-genres-action.data",1228,230,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-node-m.data",18656,7,"false","false","false","false","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-count-genres-00stonow.data",7660,17,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-javascript-m.data",23,76,"true","false","false","true","false","false","false","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/atp-matches-top20players-rank.data",367,44,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-std-release-children.data",670,20,"true","false","false","true","false","false","false","true","false","true"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-mean-genres-60sto80s.data",4044,21,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-react-native-m.data",2754,47,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-monthly-count-release-4plusgenres.data",1365,230,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-nuklear-m.data",114,40,"true","false","false","true","false","false","false","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-openalpr-m.data",306,55,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-N-blog-m.data",948,26,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-count-release-2krand.data",1205,20,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-react-native-gifted-messenger-m.data",454,32,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-react-dnd-m.data",163,39,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-monthly-std-release-2krand.data",460,230,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-monthly-count-genres-60sto80s.data",2507,230,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-primeng-m.data",316,33,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-victory-m.data",112,39,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-monthly-mean-genres-60sto80s.data",2507,230,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-monthly-mean-release-60sto80s.data",2509,230,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-tidb-m.data",1489,37,"false","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-jquery-weui-m.data",103,16,"true","false","false","true","false","false","false","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-monthly-count-release-action.data",1773,230,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-routersploit-m.data",435,27,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-awesome-machine-learning-m.data",1,51,"false","true","false","false","true","false","false","true","false","true"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-laravel-admin-m.data",727,32,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-react-native-web-m.data",452,36,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-minikube-m.data",7398,34,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-std-genres-00stonow.data",5755,17,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-FileDownloader-m.data",155,30,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-monthly-mean-release-00stonow.data",5338,188,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-ant-design-m.data",248,39,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-count-genres-4plusgenres.data",1682,20,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-incubator-airflow-m.data",750,58,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-monthly-count-release-documentaries.data",574,229,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-OpenAPI-Specification-m.data",45,53,"false","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-mean-release-4plusgenres.data",1685,20,"true","false","false","true","false","false","false","true","false","true"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-metabase-m.data",1009,42,"false","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-monthly-count-release-60sto80s.data",2509,230,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-PowerShell-m.data",2320,45,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-discord.js-m.data",185,38,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-hugo-m.data",536,61,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-monthly-count-genres-children.data",617,230,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-mean-genres-documentaries.data",1236,20,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-webpack-m.data",1897,82,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-vegeta-m.data",24,39,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-redux-saga-m.data",179,35,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-reinforcement-learning-m.data",16,17,"true","false","false","true","false","false","false","false","false","true"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-std-release-documentaries.data",737,20,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/atp-matches-allplayers-height.data",2045,44,"true","false","false","true","false","false","true","false","false","true"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-mean-release-60sto80s.data",4051,21,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-echo-m.data",103,41,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-monthly-std-genres-documentaries.data",223,229,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-monthly-count-genres-documentaries.data",574,229,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-go-m.data",6630,122,"false","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-better-scroll-m.data",107,26,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-git-m.data",1781,175,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-count-genres-60sto80s.data",4044,21,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/atp-wins-country-player.data",403,50,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-monthly-std-release-60sto80s.data",2061,230,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-monthly-mean-release-4plusgenres.data",1365,230,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-AVLoadingIndicatorView-m.data",51,9,"false","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-data-science-ipython-notebooks-m.data",43,28,"true","false","false","true","false","false","false","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-preact-m.data",43,37,"true","false","false","true","false","false","false","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-monthly-count-genres-4plusgenres.data",1363,230,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-mean-genres-00stonow.data",7660,17,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-monthly-count-release-nogenre.data",101,31,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-engineering-blogs-m.data",1,40,"false","true","false","false","true","false","false","true","false","true"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-TypeScript-m.data",9095,59,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-laravel-m.data",339,94,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-electron-m.data",1169,103,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-fetch-m.data",15,38,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-darknet-m.data",126,50,"true","false","false","true","false","false","false","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-es6-cheatsheet-m.data",1,13,"false","true","false","false","true","false","false","true","false","true"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-mean-genres-2krand.data",1204,20,"true","false","false","true","false","false","true","false","false","true"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-react-autosuggest-m.data",68,30,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-material2-m.data",643,31,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-svgo-m.data",69,61,"true","false","false","true","false","false","false","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-monthly-std-release-90s.data",2140,231,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-animate.css-m.data",82,55,"true","false","false","true","false","false","false","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-std-release-60sto80s.data",3298,21,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-mean-release-nogenre.data",9,5,"true","false","false","true","false","false","false","true","false","true"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-v2ray-core-m.data",403,35,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/atp-losses-country-player.data",587,50,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-mean-release-00stonow.data",7663,17,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-axios-m.data",91,47,"true","false","false","true","false","false","false","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-fastjson-m.data",2577,82,"false","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-monthly-count-genres-90s.data",2559,231,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-spectacle-m.data",123,38,"true","false","false","true","false","false","false","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-count-release-00stonow.data",7663,17,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-monthly-std-release-4plusgenres.data",1027,230,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-count-genres-documentaries.data",1236,20,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-ramda-m.data",616,61,"true","false","false","true","false","false","false","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-monthly-count-genres-action.data",1767,230,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-neural-style-m.data",3,12,"false","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-nativefier-m.data",76,33,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-pybind11-m.data",133,36,"false","false","false","true","false","false","false","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-std-genres-4plusgenres.data",1430,20,"true","false","false","true","false","false","true","false","false","true"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-Swiper-m.data",159,73,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-RxBinding-m.data",257,32,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-traefik-m.data",4189,36,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-std-release-00stonow.data",5759,17,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-monthly-mean-genres-2krand.data",791,230,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-models-m.data",1467,31,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-monthly-mean-release-documentaries.data",574,229,"true","false","false","true","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-linkerd-m.data",804,31,"false","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-monthly-std-genres-children.data",415,230,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-xxl-job-m.data",251,32,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-java-design-patterns-m.data",1156,48,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-vimium-m.data",76,99,"true","false","false","true","false","false","false","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/tmbd-yearly-mean-genres-children.data",741,20,"true","false","false","true","false","false","true","false","false","true"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-plotly.js-m.data",1385,74,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_2/gh-react-router-m.data",196,51,"true","false","false","true","false","false","true","false","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_3/wb-DT.INT.PRVT.CD.data",95,48,"true","false","false","false","false","false","false","true","true","false"
"/home/eduardo/Desktop/new_datasets/converted/converted_3/wb-FR.INR.DPST.data",138,58,"true","false","false","true","false","false","false","true","true","false"
